[INFO] [1789720548.350299, 7.826500]: MetricsLogger: robot=tracked run=1
[INFO] [1789720548.352027, 7.826500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/tracked/run01
[INFO] [1789720548.355725, 7.827500]:   odom      : /rtabmap/odom
[INFO] [1789720548.358204, 7.827500]:   cmd_vel   : /example_two_track/cmd_vel
[INFO] [1789720903.142146, 103.427000]: [event] proximity_detection id=67 verdict=true gt_gap=14.658m  at gt=(54.94, -28.03) s=44.9m
[INFO] [1789720907.874873, 104.349500]: [event] proximity_detection id=68 verdict=true gt_gap=14.611m  at gt=(54.91, -28.45) s=45.4m
[INFO] [1789720911.673579, 105.421000]: [event] proximity_detection id=69 verdict=true gt_gap=14.621m  at gt=(54.87, -28.96) s=45.9m
[INFO] [1789720914.359059, 106.437500]: [event] proximity_detection id=70 verdict=true gt_gap=14.619m  at gt=(54.81, -29.44) s=46.3m
[INFO] [1789720917.093178, 107.429500]: [event] proximity_detection id=71 verdict=true gt_gap=14.578m  at gt=(54.72, -29.88) s=46.8m
[INFO] [1789720919.867650, 108.399000]: [event] proximity_detection id=72 verdict=true gt_gap=14.491m  at gt=(54.64, -30.30) s=47.2m
[INFO] [1789720923.220750, 109.460000]: [event] proximity_detection id=73 verdict=true gt_gap=14.415m  at gt=(54.54, -30.69) s=47.6m
[INFO] [1789720925.909917, 110.443500]: [event] proximity_detection id=74 verdict=true gt_gap=14.347m  at gt=(54.41, -31.11) s=48.1m
[INFO] [1789720928.489215, 111.438500]: [event] proximity_detection id=75 verdict=true gt_gap=14.375m  at gt=(54.22, -31.61) s=48.6m
[INFO] [1789720931.033235, 112.444000]: [event] proximity_detection id=76 verdict=true gt_gap=14.313m  at gt=(54.06, -32.09) s=49.1m
[INFO] [1789720936.615057, 114.493000]: [event] proximity_detection id=78 verdict=true gt_gap=14.183m  at gt=(53.71, -32.89) s=50.0m
[INFO] [1789720939.991821, 115.506000]: [event] proximity_detection id=79 verdict=true gt_gap=14.080m  at gt=(53.51, -33.29) s=50.4m
[INFO] [1789720943.233398, 116.504000]: [event] proximity_detection id=80 verdict=true gt_gap=13.988m  at gt=(53.28, -33.68) s=50.9m
[INFO] [1789720946.805534, 117.466000]: [event] proximity_detection id=81 verdict=true gt_gap=13.914m  at gt=(53.06, -34.05) s=51.3m
[INFO] [1789720950.342766, 118.523000]: [event] proximity_detection id=82 verdict=true gt_gap=13.840m  at gt=(52.81, -34.44) s=51.8m
[INFO] [1789720953.167446, 119.523000]: [event] proximity_detection id=83 verdict=true gt_gap=13.734m  at gt=(52.56, -34.78) s=52.2m
[INFO] [1789720960.570217, 121.639500]: [event] proximity_detection id=85 verdict=true gt_gap=13.638m  at gt=(51.95, -35.52) s=53.2m
[INFO] [1789721073.611846, 153.028000]: [event] proximity_detection id=116 verdict=true gt_gap=13.651m  at gt=(38.46, -39.37) s=67.9m
[INFO] [1789721077.053177, 154.000000]: [event] proximity_detection id=117 verdict=true gt_gap=13.774m  at gt=(37.98, -39.35) s=68.3m
[INFO] [1789721080.272086, 155.068500]: [event] proximity_detection id=118 verdict=true gt_gap=13.907m  at gt=(37.45, -39.33) s=68.9m
[INFO] [1789721083.171474, 156.173000]: [event] proximity_detection id=119 verdict=true gt_gap=14.041m  at gt=(36.89, -39.29) s=69.4m
[INFO] [1789721086.198667, 157.096500]: [event] proximity_detection id=120 verdict=true gt_gap=14.065m  at gt=(36.46, -39.26) s=69.9m
[INFO] [1789721089.700108, 158.118500]: [event] proximity_detection id=121 verdict=true gt_gap=14.139m  at gt=(35.96, -39.24) s=70.4m
[INFO] [1789721092.595596, 159.167500]: [event] proximity_detection id=122 verdict=true gt_gap=14.240m  at gt=(35.44, -39.22) s=70.9m
[INFO] [1789721095.469688, 160.159500]: [event] proximity_detection id=123 verdict=true gt_gap=14.248m  at gt=(34.99, -39.21) s=71.3m
[INFO] [1789721098.829634, 161.094000]: [event] proximity_detection id=124 verdict=true gt_gap=14.275m  at gt=(34.54, -39.18) s=71.8m
[INFO] [1789721102.622817, 162.158000]: [event] proximity_detection id=125 verdict=true gt_gap=14.342m  at gt=(34.01, -39.14) s=72.3m
[INFO] [1789721105.372254, 163.138000]: [event] proximity_detection id=126 verdict=true gt_gap=14.368m  at gt=(33.56, -39.09) s=72.8m
[INFO] [1789721108.531019, 164.113500]: [event] proximity_detection id=127 verdict=true gt_gap=14.381m  at gt=(33.10, -39.06) s=73.2m
[INFO] [1789721111.867979, 165.122000]: [event] proximity_detection id=128 verdict=true gt_gap=14.419m  at gt=(32.62, -39.05) s=73.7m
[INFO] [1789721114.930150, 166.134500]: [event] proximity_detection id=129 verdict=true gt_gap=14.440m  at gt=(32.14, -39.01) s=74.2m
[INFO] [1789721118.211246, 167.103000]: [event] proximity_detection id=130 verdict=true gt_gap=14.488m  at gt=(31.69, -38.97) s=74.6m
[INFO] [1789721121.831880, 168.119000]: [event] proximity_detection id=131 verdict=true gt_gap=14.535m  at gt=(31.20, -38.92) s=75.1m
[INFO] [1789721125.081079, 169.093000]: [event] proximity_detection id=132 verdict=true gt_gap=14.548m  at gt=(30.75, -38.86) s=75.6m
[INFO] [1789721128.577165, 170.066500]: [event] proximity_detection id=133 verdict=true gt_gap=14.544m  at gt=(30.28, -38.79) s=76.1m
[INFO] [1789721132.475589, 171.177000]: [event] proximity_detection id=134 verdict=true gt_gap=14.639m  at gt=(29.73, -38.70) s=76.6m
[INFO] [1789721135.757572, 172.224500]: [event] proximity_detection id=135 verdict=true gt_gap=14.688m  at gt=(29.23, -38.61) s=77.1m
[INFO] [1789721139.335302, 173.185000]: [event] proximity_detection id=136 verdict=true gt_gap=14.708m  at gt=(28.77, -38.53) s=77.6m
[INFO] [1789721142.780481, 174.262000]: [event] proximity_detection id=137 verdict=true gt_gap=14.751m  at gt=(28.25, -38.42) s=78.1m
[INFO] [1789721145.634933, 175.190000]: [event] proximity_detection id=138 verdict=true gt_gap=14.787m  at gt=(27.79, -38.32) s=78.6m
[INFO] [1789721149.601508, 176.208000]: [event] proximity_detection id=139 verdict=true gt_gap=14.818m  at gt=(27.31, -38.21) s=79.1m
[INFO] [1789721152.634963, 177.274500]: [event] proximity_detection id=140 verdict=true gt_gap=14.786m  at gt=(26.83, -38.09) s=79.6m
[INFO] [1789721155.179077, 178.261500]: [event] proximity_detection id=141 verdict=true gt_gap=14.724m  at gt=(26.40, -37.96) s=80.0m
[INFO] [1789721158.131938, 179.345500]: [event] proximity_detection id=142 verdict=true gt_gap=14.649m  at gt=(25.94, -37.79) s=80.5m
[INFO] [1789721161.016129, 180.364000]: [event] proximity_detection id=143 verdict=true gt_gap=14.617m  at gt=(25.51, -37.61) s=81.0m
[INFO] [1789721163.732512, 181.379000]: [event] proximity_detection id=144 verdict=true gt_gap=14.512m  at gt=(25.08, -37.42) s=81.5m
[INFO] [1789721178.095361, 186.369000]: [event] proximity_detection id=149 verdict=true gt_gap=14.064m  at gt=(23.16, -36.27) s=83.7m
[INFO] [1789721283.409289, 215.497500]: [event] proximity_detection id=178 verdict=true gt_gap=13.330m  at gt=(18.27, -24.35) s=97.2m
[INFO] [1789721287.193838, 216.620500]: [event] proximity_detection id=179 verdict=true gt_gap=13.393m  at gt=(18.27, -23.80) s=97.8m
[INFO] [1789721290.884879, 217.597500]: [event] proximity_detection id=180 verdict=true gt_gap=13.416m  at gt=(18.27, -23.33) s=98.2m
[INFO] [1789721294.619385, 218.611500]: [event] proximity_detection id=181 verdict=true gt_gap=13.438m  at gt=(18.28, -22.85) s=98.7m
[INFO] [1789721298.156538, 219.601500]: [event] proximity_detection id=182 verdict=true gt_gap=13.476m  at gt=(18.28, -22.38) s=99.2m
[INFO] [1789721302.132768, 220.617500]: [event] proximity_detection id=183 verdict=true gt_gap=13.566m  at gt=(18.29, -21.89) s=99.7m
[INFO] [1789721305.725945, 221.609500]: [event] proximity_detection id=184 verdict=true gt_gap=13.654m  at gt=(18.29, -21.42) s=100.2m
[INFO] [1789721309.474202, 222.601000]: [event] proximity_detection id=185 verdict=true gt_gap=13.690m  at gt=(18.30, -20.95) s=100.6m
[INFO] [1789721313.118878, 223.667000]: [event] proximity_detection id=186 verdict=true gt_gap=13.784m  at gt=(18.30, -20.42) s=101.2m
[INFO] [1789721316.142131, 224.633000]: [event] proximity_detection id=187 verdict=true gt_gap=13.846m  at gt=(18.31, -19.96) s=101.6m
[INFO] [1789721319.523997, 225.605500]: [event] proximity_detection id=188 verdict=true gt_gap=13.909m  at gt=(18.32, -19.50) s=102.1m
[INFO] [1789721323.291717, 226.587000]: [event] proximity_detection id=189 verdict=true gt_gap=13.964m  at gt=(18.31, -19.03) s=102.5m
[INFO] [1789721327.274207, 227.603000]: [event] proximity_detection id=190 verdict=true gt_gap=13.993m  at gt=(18.31, -18.55) s=103.0m
[INFO] [1789721330.932658, 228.624500]: [event] proximity_detection id=191 verdict=true gt_gap=13.974m  at gt=(18.32, -18.08) s=103.5m
[INFO] [1789721334.309180, 229.642000]: [event] proximity_detection id=192 verdict=true gt_gap=14.110m  at gt=(18.32, -17.58) s=104.0m
[INFO] [1789721337.537345, 230.642000]: [event] proximity_detection id=193 verdict=true gt_gap=14.118m  at gt=(18.33, -17.09) s=104.5m
[INFO] [1789721341.257440, 231.597000]: [event] proximity_detection id=194 verdict=true gt_gap=14.145m  at gt=(18.34, -16.64) s=104.9m
[INFO] [1789721345.010064, 232.623500]: [event] proximity_detection id=195 verdict=true gt_gap=14.217m  at gt=(18.34, -16.15) s=105.4m
[INFO] [1789721348.793986, 233.626000]: [event] proximity_detection id=196 verdict=true gt_gap=14.254m  at gt=(18.33, -15.67) s=105.9m
[INFO] [1789721352.158887, 234.683000]: [event] proximity_detection id=197 verdict=true gt_gap=14.321m  at gt=(18.34, -15.15) s=106.4m
[INFO] [1789721354.873231, 235.685500]: [event] proximity_detection id=198 verdict=true gt_gap=14.356m  at gt=(18.36, -14.67) s=106.9m
[INFO] [1789721357.820527, 236.744000]: [event] proximity_detection id=199 verdict=true gt_gap=14.379m  at gt=(18.35, -14.19) s=107.4m
[INFO] [1789721360.763076, 237.702500]: [event] proximity_detection id=200 verdict=true gt_gap=14.406m  at gt=(18.35, -13.74) s=107.8m
[INFO] [1789721364.676939, 238.693500]: [event] proximity_detection id=201 verdict=true gt_gap=14.434m  at gt=(18.34, -13.29) s=108.3m
[INFO] [1789721368.841738, 239.689500]: [event] proximity_detection id=202 verdict=true gt_gap=14.428m  at gt=(18.33, -12.84) s=108.7m
[INFO] [1789721372.841826, 240.698500]: [event] proximity_detection id=203 verdict=true gt_gap=14.419m  at gt=(18.33, -12.40) s=109.2m
[INFO] [1789721376.899661, 241.723000]: [event] proximity_detection id=204 verdict=true gt_gap=14.366m  at gt=(18.34, -11.95) s=109.6m
[INFO] [1789721380.775746, 242.726000]: [event] proximity_detection id=205 verdict=true gt_gap=14.266m  at gt=(18.35, -11.53) s=110.1m
[INFO] [1789721384.539452, 243.707000]: [event] proximity_detection id=206 verdict=true gt_gap=14.132m  at gt=(18.37, -11.15) s=110.4m
[INFO] [1789721388.997480, 244.831500]: [event] proximity_detection id=207 verdict=true gt_gap=14.107m  at gt=(18.41, -10.73) s=110.9m
[INFO] [1789721392.882181, 245.831000]: [event] proximity_detection id=208 verdict=true gt_gap=13.993m  at gt=(18.45, -10.36) s=111.2m
[INFO] [1789721396.096183, 246.921500]: [event] proximity_detection id=209 verdict=true gt_gap=13.789m  at gt=(18.45, -10.02) s=111.6m
[INFO] [1789721398.759914, 247.914000]: [event] proximity_detection id=210 verdict=true gt_gap=13.658m  at gt=(18.56, -9.68) s=111.9m
[INFO] [1789721401.662625, 248.902500]: [event] proximity_detection id=211 verdict=true gt_gap=13.527m  at gt=(18.71, -9.33) s=112.3m
[INFO] [1789721404.451443, 249.876000]: [event] proximity_detection id=212 verdict=true gt_gap=13.390m  at gt=(18.86, -9.00) s=112.7m
[INFO] [1789721407.301742, 250.922500]: [event] proximity_detection id=213 verdict=true gt_gap=13.401m  at gt=(18.98, -8.51) s=113.2m
[INFO] [1789721410.076038, 251.938500]: [event] proximity_detection id=214 verdict=true gt_gap=13.398m  at gt=(19.09, -8.05) s=113.7m
[INFO] [1789721412.986920, 253.028500]: [event] proximity_detection id=215 verdict=true gt_gap=13.434m  at gt=(19.19, -7.54) s=114.2m
[INFO] [1789721415.712360, 253.982000]: [event] proximity_detection id=216 verdict=true gt_gap=13.366m  at gt=(19.26, -7.09) s=114.6m
[INFO] [1789721419.212808, 254.972000]: [event] proximity_detection id=217 verdict=true gt_gap=13.356m  at gt=(19.34, -6.64) s=115.1m
[INFO] [1789721422.604946, 255.947000]: [event] proximity_detection id=218 verdict=true gt_gap=13.362m  at gt=(19.44, -6.19) s=115.6m
[INFO] [1789721426.541056, 256.959000]: [event] proximity_detection id=219 verdict=true gt_gap=13.390m  at gt=(19.54, -5.70) s=116.1m
[INFO] [1789721429.763630, 258.042000]: [event] proximity_detection id=220 verdict=true gt_gap=13.449m  at gt=(19.65, -5.17) s=116.6m
[INFO] [1789721432.961278, 258.980000]: [event] proximity_detection id=221 verdict=true gt_gap=13.422m  at gt=(19.75, -4.73) s=117.1m
[INFO] [1789721436.627050, 260.050000]: [event] proximity_detection id=222 verdict=true gt_gap=13.449m  at gt=(19.85, -4.21) s=117.6m
[INFO] [1789721443.718743, 261.963500]: [event] proximity_detection id=224 verdict=true gt_gap=13.444m  at gt=(20.04, -3.30) s=118.5m
[INFO] [1789721447.367809, 263.058000]: [event] proximity_detection id=225 verdict=true gt_gap=13.430m  at gt=(20.14, -2.84) s=119.0m
[INFO] [1789721450.121223, 264.110000]: [event] proximity_detection id=226 verdict=true gt_gap=13.347m  at gt=(20.24, -2.46) s=119.4m
[INFO] [1789721452.652908, 265.069000]: [event] proximity_detection id=227 verdict=true gt_gap=13.131m  at gt=(20.31, -2.17) s=119.7m
[INFO] [1789721455.415133, 266.013000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(20.37, -1.98) s=119.9m
[INFO] [1789721458.817806, 267.172000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(20.73, -1.81) s=120.3m
[INFO] [1789721461.550683, 268.195000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.15, -1.60) s=120.8m
[INFO] [1789721464.244681, 269.143500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.57, -1.35) s=121.3m
[INFO] [1789721467.690038, 270.074500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(21.93, -1.14) s=121.7m
[INFO] [1789721471.395491, 271.100500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.33, -0.95) s=122.1m
[INFO] [1789721474.764849, 272.055500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(22.71, -0.78) s=122.5m
[INFO] [1789721479.130710, 273.009500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.14, -0.64) s=123.0m
[INFO] [1789721483.489547, 274.003000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(23.61, -0.49) s=123.5m
[INFO] [1789721487.825781, 275.080000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(24.11, -0.33) s=124.0m
[INFO] [1789721491.449731, 276.149500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(24.58, -0.18) s=124.5m
[INFO] [1789721494.587254, 277.202000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.04, -0.05) s=125.0m
[INFO] [1789721498.160299, 278.202000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.47, 0.05) s=125.4m
[INFO] [1789721502.243575, 279.257000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(25.96, 0.12) s=125.9m
[INFO] [1789721505.328606, 280.290000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(26.48, 0.20) s=126.5m
[INFO] [1789721508.100971, 281.262500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(26.93, 0.27) s=126.9m
[INFO] [1789721511.507512, 282.276500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(27.39, 0.31) s=127.4m
[INFO] [1789721514.369415, 283.284500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(27.88, 0.32) s=127.9m
[INFO] [1789721517.459371, 284.282500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(28.35, 0.34) s=128.3m
[INFO] [1789721520.799145, 285.207000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(28.78, 0.34) s=128.8m
[INFO] [1789721524.267766, 286.295000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(29.32, 0.32) s=129.3m
[INFO] [1789721527.206197, 287.350500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(29.84, 0.30) s=129.8m
[INFO] [1789721530.068861, 288.355500]: [event] proximity_detection id=250 verdict=true gt_gap=11.996m  at gt=(30.34, 0.28) s=130.3m
[INFO] [1789721533.420486, 289.410000]: [event] proximity_detection id=251 verdict=true gt_gap=12.188m  at gt=(30.86, 0.27) s=130.8m
[INFO] [1789721536.457947, 290.466000]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(31.37, 0.25) s=131.4m
[INFO] [1789721539.621378, 291.587500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(31.93, 0.23) s=131.9m
[INFO] [1789721542.320426, 292.460500]: [event] proximity_detection id=1 verdict=unknown gt_gap=nanm  at gt=(32.37, 0.21) s=132.4m
[INFO] [1789721545.184029, 293.454500]: [event] proximity_detection id=255 verdict=true gt_gap=13.014m  at gt=(32.80, 0.19) s=132.8m
[INFO] [1789721548.482704, 294.545500]: [event] proximity_detection id=256 verdict=true gt_gap=13.285m  at gt=(33.25, 0.21) s=133.2m
[INFO] [1789721551.683695, 295.507500]: [event] proximity_detection id=257 verdict=true gt_gap=13.557m  at gt=(33.65, 0.24) s=133.6m
[INFO] [1789721554.691819, 296.551000]: [event] proximity_detection id=258 verdict=true gt_gap=13.921m  at gt=(34.11, 0.25) s=134.1m
[INFO] [1789721558.005355, 297.507500]: [event] proximity_detection id=259 verdict=true gt_gap=13.980m  at gt=(34.56, 0.23) s=134.6m
[INFO] [1789721561.259083, 298.574000]: [event] proximity_detection id=260 verdict=true gt_gap=14.029m  at gt=(35.07, 0.21) s=135.1m
[INFO] [1789721564.267654, 299.526500]: [event] proximity_detection id=261 verdict=true gt_gap=14.039m  at gt=(35.52, 0.21) s=135.5m
[INFO] [1789721567.691630, 300.537000]: [event] proximity_detection id=262 verdict=true gt_gap=14.152m  at gt=(36.01, 0.21) s=136.0m
[INFO] [1789721571.043243, 301.585500]: [event] proximity_detection id=263 verdict=true gt_gap=14.253m  at gt=(36.53, 0.23) s=136.5m
[INFO] [1789721574.733960, 302.681000]: [event] proximity_detection id=264 verdict=true gt_gap=14.379m  at gt=(37.05, 0.22) s=137.0m
[INFO] [1789721577.479840, 303.635500]: [event] proximity_detection id=265 verdict=true gt_gap=14.414m  at gt=(37.53, 0.23) s=137.5m
[INFO] [1789721580.272211, 304.631000]: [event] proximity_detection id=266 verdict=true gt_gap=14.423m  at gt=(38.01, 0.22) s=138.0m
[INFO] [1789721583.644045, 305.656000]: [event] proximity_detection id=267 verdict=true gt_gap=14.423m  at gt=(38.52, 0.22) s=138.5m
[INFO] [1789721587.133654, 306.776000]: [event] proximity_detection id=268 verdict=true gt_gap=14.502m  at gt=(39.08, 0.22) s=139.1m
[INFO] [1789721589.991466, 307.753500]: [event] proximity_detection id=269 verdict=true gt_gap=14.529m  at gt=(39.56, 0.23) s=139.6m
[INFO] [1789721592.978483, 308.650000]: [event] proximity_detection id=270 verdict=true gt_gap=14.515m  at gt=(39.98, 0.24) s=140.0m
[INFO] [1789721596.549432, 309.634000]: [event] proximity_detection id=271 verdict=true gt_gap=14.486m  at gt=(40.45, 0.22) s=140.4m
[INFO] [1789721600.252845, 310.648000]: [event] proximity_detection id=272 verdict=true gt_gap=14.451m  at gt=(40.93, 0.21) s=140.9m
[INFO] [1789721603.377780, 311.706000]: [event] proximity_detection id=273 verdict=true gt_gap=14.525m  at gt=(41.45, 0.21) s=141.5m
[INFO] [1789721606.251342, 312.677500]: [event] proximity_detection id=274 verdict=true gt_gap=14.546m  at gt=(41.93, 0.21) s=141.9m
[INFO] [1789721609.287060, 313.691500]: [event] proximity_detection id=21 verdict=true gt_gap=0.006m  at gt=(42.41, 0.22) s=142.4m
[INFO] [1789721612.324669, 314.700500]: [event] proximity_detection id=276 verdict=true gt_gap=14.537m  at gt=(42.89, 0.20) s=142.9m
[INFO] [1789721615.470005, 315.735500]: [event] proximity_detection id=277 verdict=true gt_gap=14.618m  at gt=(43.40, 0.21) s=143.4m
[INFO] [1789721618.870565, 316.663500]: [event] proximity_detection id=278 verdict=true gt_gap=14.482m  at gt=(43.80, 0.22) s=143.8m
[INFO] [1789721623.141203, 317.674500]: [event] proximity_detection id=279 verdict=true gt_gap=14.358m  at gt=(44.19, 0.20) s=144.2m
[INFO] [1789721627.118979, 319.035500]: [event] proximity_detection id=280 verdict=true gt_gap=14.398m  at gt=(44.74, 0.13) s=144.7m
