[INFO] [1789707144.866216, 14.842000]: MetricsLogger: robot=differential run=3
[INFO] [1789707144.868089, 14.843500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/differential/run03
[INFO] [1789707144.874415, 14.847000]:   odom      : /rtabmap/odom
[INFO] [1789707144.876860, 14.848000]:   cmd_vel   : /husky/cmd_vel
[INFO] [1789707144.879347, 14.849000]:   gt model  : differential (via /gazebo/model_states, unfiltered)
[INFO] [1789707144.881355, 14.850000]:   efforts   : 4 driven joints
[INFO] [1789707144.883527, 14.851000]:   velocities: 4 driven joints
[INFO] [1789707343.067856, 113.540000]: [event] proximity_detection id=69 verdict=true gt_gap=11.286m  at gt=(55.04, -18.44) s=35.3m
[INFO] [1789707345.609916, 114.809000]: [event] proximity_detection id=70 verdict=true gt_gap=11.372m  at gt=(55.03, -18.90) s=35.8m
[INFO] [1789707347.319885, 115.661000]: [event] proximity_detection id=71 verdict=true gt_gap=11.305m  at gt=(55.01, -19.20) s=36.1m
[INFO] [1789707349.366022, 116.680000]: [event] proximity_detection id=72 verdict=true gt_gap=11.307m  at gt=(54.97, -19.58) s=36.5m
[INFO] [1789707351.551981, 117.769000]: [event] proximity_detection id=73 verdict=true gt_gap=11.387m  at gt=(54.93, -20.01) s=36.9m
[INFO] [1789707353.764240, 118.871000]: [event] proximity_detection id=74 verdict=true gt_gap=11.451m  at gt=(54.89, -20.43) s=37.3m
[INFO] [1789707355.776006, 119.873000]: [event] proximity_detection id=75 verdict=true gt_gap=11.466m  at gt=(54.86, -20.81) s=37.7m
[INFO] [1789707357.749469, 120.857500]: [event] proximity_detection id=76 verdict=true gt_gap=11.487m  at gt=(54.84, -21.19) s=38.1m
[INFO] [1789707359.787838, 121.873000]: [event] proximity_detection id=77 verdict=true gt_gap=11.541m  at gt=(54.82, -21.58) s=38.5m
[INFO] [1789707361.978620, 122.964000]: [event] proximity_detection id=78 verdict=true gt_gap=11.572m  at gt=(54.81, -22.00) s=38.9m
[INFO] [1789707364.022153, 123.980500]: [event] proximity_detection id=79 verdict=true gt_gap=11.595m  at gt=(54.80, -22.36) s=39.3m
[INFO] [1789707366.189893, 125.061500]: [event] proximity_detection id=80 verdict=true gt_gap=11.556m  at gt=(54.80, -22.72) s=39.6m
[INFO] [1789707368.211949, 126.069500]: [event] proximity_detection id=81 verdict=true gt_gap=11.517m  at gt=(54.80, -23.06) s=40.0m
[INFO] [1789707370.187981, 127.052500]: [event] proximity_detection id=82 verdict=true gt_gap=11.521m  at gt=(54.82, -23.40) s=40.3m
[INFO] [1789707372.202758, 128.055500]: [event] proximity_detection id=83 verdict=true gt_gap=11.498m  at gt=(54.84, -23.80) s=40.7m
[INFO] [1789707374.411587, 129.157000]: [event] proximity_detection id=84 verdict=true gt_gap=11.559m  at gt=(54.87, -24.23) s=41.2m
[INFO] [1789707376.620565, 130.258000]: [event] proximity_detection id=85 verdict=true gt_gap=11.600m  at gt=(54.89, -24.63) s=41.6m
[INFO] [1789707378.635032, 131.261500]: [event] proximity_detection id=86 verdict=true gt_gap=11.521m  at gt=(54.90, -24.98) s=41.9m
[INFO] [1789707380.828232, 132.354500]: [event] proximity_detection id=87 verdict=true gt_gap=11.564m  at gt=(54.89, -25.39) s=42.3m
[INFO] [1789707382.834969, 133.353500]: [event] proximity_detection id=88 verdict=true gt_gap=11.596m  at gt=(54.89, -25.77) s=42.7m
[INFO] [1789707385.027300, 134.447000]: [event] proximity_detection id=89 verdict=true gt_gap=11.617m  at gt=(54.88, -26.18) s=43.1m
[INFO] [1789707387.179085, 135.517000]: [event] proximity_detection id=90 verdict=true gt_gap=11.624m  at gt=(54.87, -26.54) s=43.5m
[INFO] [1789707389.238525, 136.543000]: [event] proximity_detection id=91 verdict=true gt_gap=11.312m  at gt=(54.88, -26.59) s=43.5m
[INFO] [1789707391.221306, 137.532500]: [event] proximity_detection id=92 verdict=true gt_gap=10.940m  at gt=(54.91, -26.64) s=43.6m
[INFO] [1789707393.455867, 138.646000]: [event] proximity_detection id=93 verdict=true gt_gap=10.579m  at gt=(54.91, -26.67) s=43.6m
[INFO] [1789707397.436491, 140.632000]: [event] proximity_detection id=94 verdict=true gt_gap=10.149m  at gt=(54.86, -26.58) s=43.7m
[INFO] [1789707399.665921, 141.741500]: [event] proximity_detection id=95 verdict=true gt_gap=9.802m  at gt=(54.87, -26.63) s=44.0m
[INFO] [1789707401.589352, 142.700500]: [event] proximity_detection id=96 verdict=true gt_gap=9.761m  at gt=(54.90, -26.99) s=44.3m
[INFO] [1789707403.695195, 143.750000]: [event] proximity_detection id=97 verdict=true gt_gap=9.476m  at gt=(54.98, -27.07) s=44.4m
[INFO] [1789707405.918590, 144.858000]: [event] proximity_detection id=98 verdict=true gt_gap=9.194m  at gt=(55.01, -27.24) s=44.6m
[INFO] [1789707407.950346, 145.865000]: [event] proximity_detection id=99 verdict=true gt_gap=9.068m  at gt=(55.03, -27.51) s=44.9m
[INFO] [1789707409.952899, 146.864500]: [event] proximity_detection id=100 verdict=true gt_gap=8.848m  at gt=(55.06, -27.75) s=45.1m
[INFO] [1789707412.137513, 147.953000]: [event] proximity_detection id=101 verdict=true gt_gap=8.794m  at gt=(55.03, -27.99) s=45.4m
[INFO] [1789707414.161614, 148.963000]: [event] proximity_detection id=102 verdict=true gt_gap=8.740m  at gt=(54.98, -28.32) s=45.7m
[INFO] [1789707416.297903, 150.022500]: [event] proximity_detection id=103 verdict=true gt_gap=8.693m  at gt=(54.91, -28.70) s=46.1m
[INFO] [1789707418.264987, 150.998500]: [event] proximity_detection id=104 verdict=true gt_gap=8.630m  at gt=(54.84, -29.06) s=46.5m
[INFO] [1789707420.357277, 152.030000]: [event] proximity_detection id=105 verdict=true gt_gap=8.606m  at gt=(54.78, -29.41) s=46.8m
[INFO] [1789707422.429196, 153.062500]: [event] proximity_detection id=106 verdict=true gt_gap=8.534m  at gt=(54.74, -29.73) s=47.1m
[INFO] [1789707424.601614, 154.146500]: [event] proximity_detection id=107 verdict=true gt_gap=8.450m  at gt=(54.69, -30.03) s=47.5m
[INFO] [1789707426.818814, 155.251500]: [event] proximity_detection id=108 verdict=true gt_gap=8.338m  at gt=(54.64, -30.34) s=47.8m
[INFO] [1789707429.051900, 156.365500]: [event] proximity_detection id=109 verdict=true gt_gap=8.349m  at gt=(54.54, -30.70) s=48.1m
[INFO] [1789707431.050022, 157.361000]: [event] proximity_detection id=110 verdict=true gt_gap=8.365m  at gt=(54.44, -31.08) s=48.5m
[INFO] [1789707433.246177, 158.457000]: [event] proximity_detection id=111 verdict=true gt_gap=8.355m  at gt=(54.34, -31.40) s=48.9m
[INFO] [1789707435.252958, 159.455000]: [event] proximity_detection id=112 verdict=true gt_gap=8.277m  at gt=(54.26, -31.66) s=49.1m
